sat_id,x,y,z,Vx,Vy,Vz
304,99.93129767726593,99.95009222742183,99.9423213141339,99.85412371785867,99.81947883670608,99.96051011061274
305,99.98527900123749,99.77701186894461,99.54266962423497,99.9592929804352,99.73798633288362,99.94110619198764
306,99.94413172991437,99.92577953732673,99.96122593064307,99.53250864661338,99.81149782294803,99.82456345531897
307,99.99181249645224,99.988403370176,99.97912374394468,99.99182146142883,99.96759735898458,99.94575838561424
308,98.92219633775926,99.79819883379744,99.07952237094044,97.79118550163362,99.2175281485558,98.53236483473637
309,99.40628728278979,98.83301823652825,99.11121595559904,98.68896918053993,99.6665447158668,99.5227308891023
310,57.67041966145473,99.79963088644095,99.75480471411272,68.02609026973711,99.33366261454547,99.3232495411183
311,99.72486430334651,99.73538756885178,99.5828721710812,99.64296726619486,99.68760765215205,99.60600628650627
312,99.9581089136254,99.92929850122123,99.85518319133197,99.96456807885914,99.96188903283999,99.84147035383731
313,97.64138497400442,98.87802615501045,98.6721425284279,96.9505935602916,96.29522276327106,95.57736123129907
314,99.97263608208752,99.97707894587474,99.97382782812615,98.99963386991472,99.73998100683217,99.41739667043372
315,98.99414362515179,98.96928415095955,98.98259364685562,95.48675134294888,90.08671983552966,94.47632194258676
316,99.27221598705951,99.40681004711406,99.10036411505746,95.99001085409145,95.52925454206539,94.9732040037488
317,99.98051805358537,99.98046307770731,99.98395460847742,99.9833842578524,99.96090150116206,99.97142156648945
318,99.77031455075435,98.9022449416483,99.20057927369615,91.04591101015245,91.90264843217683,97.44874437020631
319,99.8877374602244,99.8770149265533,99.92070103279688,99.81023647478511,99.73293986921877,99.71224658324958
320,99.91874621758511,99.50077532892541,99.36080602346658,99.76732685969013,99.00020289351484,99.86423676557592
321,99.78765999689652,99.50781917335351,99.24681421542188,99.76344312985455,99.50675221100246,99.31938546146954
322,99.3491021656441,99.50170524395075,97.83538405066332,99.47027412295964,99.39220496236803,96.6868513822848
323,99.76532916980119,99.50013744570705,99.496071602623,99.44615031819811,99.63857880424354,99.43209784125007
324,99.9591625300456,99.9677330901813,99.90926214339436,99.94941633595083,99.96631108514029,99.95156900004496
325,99.21409283415834,99.74546496163732,97.22438858434296,99.56839908687525,99.35209341179632,98.21586772242185
326,99.70610372546278,99.76642457283032,99.5819520213335,99.06772954864002,99.51050087212211,98.35814660908163
327,99.53335603974378,99.31136496636182,99.32110508287738,99.39074101079127,99.12240643274095,98.88162946670734
328,99.82802006447947,99.60672834965662,97.15505572421483,99.9157880486174,99.86216526153339,99.68873693595327
329,99.9802100909027,99.98072499298335,99.9939612093068,99.98347428617627,99.99350801495524,99.99519398190195
330,99.96407149700536,99.75611504395509,99.76865263061848,99.9104940449755,99.9242898158124,99.90800391998513
331,99.99300496003274,99.96914071010796,99.98977999249922,99.91101921977746,99.94069264150997,99.94140816753784
332,99.97900417504313,99.97422986648498,99.814613198968,99.98230538809005,99.97976032973955,99.98584844588659
333,99.21928361781515,99.330066046762,99.30240428903234,98.91791951800977,99.10728364656569,99.31592041641443
334,99.79924460380134,99.77693415687838,99.98376845251383,99.92435659130912,99.92322271685936,99.9000386959912
335,99.84001823693733,99.87539257546548,99.52265583657994,98.70013466312562,99.41034645245482,99.38717016115008
336,99.79545861309882,99.86439458760582,99.88805922080606,99.63011127855621,99.74079073970755,99.46578841260506
337,99.99700630096484,99.99625600002521,99.99600835695325,99.99892133634383,99.99645062460067,99.99707469424203
338,99.85641087217428,99.94589235465017,99.93970203581834,99.93225035378632,99.90512099686975,99.89838183802365
339,96.83458739461001,96.84484336642632,95.40928932929631,96.07495336976216,94.42933882287741,96.68765603034144
340,99.94314431046647,99.94494400587809,99.8911013256849,99.96516184546725,99.96228431312578,99.92185037606976
341,99.96118198882907,99.9557608930296,99.667353158404,99.9432582946888,99.94917893439738,99.94313862856339
342,99.99041926198952,99.99793123050944,99.99571732651485,99.9935629670732,99.99689013118503,99.97060310475462
343,99.99545842596862,99.97697154981064,99.98090819281705,99.99565848766319,99.98151950255236,99.98808098174435
344,99.93714729318715,99.876082925828,99.97511547866235,99.96769319581108,99.94498922241661,99.98432178434065
345,99.79697397921495,99.28854740570824,99.43862387640927,99.36857640425369,98.73411728916824,98.96292171019847
346,99.98653926048691,99.95335967605163,99.96742303672058,99.98810683068604,99.98655891128148,99.97657106785941
347,99.38556138720075,99.62129701875142,99.58370338406108,99.85276631298247,99.65541127375839,99.72482606324245
348,99.95018017034508,99.92112399869907,97.00121459724764,99.91993476387725,99.87899952344156,99.02357677355162
349,99.97824392651464,99.94638618479394,99.9746652603961,99.96914121654383,99.97088804351687,99.92434356564357
350,99.96086052122573,99.97369603162332,99.9803968014478,99.96840096931255,99.9028179578678,99.97016062414097
351,99.93872824883734,99.91694346753881,99.84307324548195,99.72430082602224,99.78396343824086,99.74647137448332
352,99.72859464747982,99.5336515476446,98.71595396135918,98.18183106254746,97.10897674338752,96.82692448130132
353,97.93410029523251,97.85154703289511,97.18314165366134,96.19404242336789,96.59900825978646,97.98210856002717
354,99.67979038613504,98.74214918710236,97.59467030958464,94.97066694640058,98.96097768955029,98.12456475366909
355,99.57587864939987,99.6162499174973,99.50255060478077,99.45088503577779,99.29542110357372,99.32808987014606
356,98.93468533825575,99.23892385879174,96.25613575554604,99.59617911852008,99.72725601950721,99.76751445884251
357,99.91654708680446,99.95351288145686,99.85246006388239,99.93514087781769,99.85366223894654,99.84299569419318
358,99.98626874477033,99.9843659388132,99.96427489442259,99.93537752613199,99.97807829332064,99.77095582836334
359,99.69915103200539,99.6589782566013,99.54828895177783,99.81037429744994,99.81864695263823,99.85715996881747
360,99.9689214748386,99.91218378979254,99.9739357786301,99.92461596563325,99.91737513091203,99.90780109933698
361,99.07057452150406,99.58003671336402,98.83232474804606,97.54693465317031,99.31564320182302,98.23535653728848
362,99.5052878852986,98.40058788744554,98.80264192888646,98.7527319336592,97.85575520389315,98.64612063992983
363,98.82141039121058,99.66038171367144,99.37303893755279,85.52468297159831,93.83314304645776,91.51429053769562
364,99.97047868466022,99.98028488161333,99.87976744321246,99.84132506603468,99.9768214553563,99.98331706934493
365,97.60919434560566,95.875599295305,97.21234597070443,86.96450541970597,91.74729073768259,91.66987336329431
366,99.95467123087874,99.92131549396264,99.6725364247073,99.94455686151268,99.97740455775039,99.8877576099602
367,99.93874105563984,99.94748832284695,99.95276268814861,99.74876571167145,99.68689509957899,99.44792813634461
368,99.87510380097126,99.92749741397814,99.86670334860864,99.96123762684901,99.77119017950017,99.92761293536478
369,99.9898045966709,99.97465947043243,99.99201890968229,99.99457840350291,99.99079576073088,99.98732468331745
370,99.28991643693752,99.51802507215726,99.40263666399078,99.4201986933883,99.35052667705499,99.46821948243267
371,99.9100720550625,99.89522437478401,99.78527908388769,99.86488758359636,99.91632186841612,99.90966345290482
372,89.2186840825959,91.45893145275144,87.082178941857,84.22261262691974,88.69032915597283,88.74014504902019
373,99.65709753869918,99.88079048344112,99.78746316731666,99.66966501171818,99.68115411268155,99.39041834504766
374,99.99585941601781,99.98837492489078,99.99249148952299,99.99580579929926,99.98865571852537,99.99324093115632
375,99.81898601988996,99.56196656822488,99.57122251147747,99.6561198840276,99.71818282135789,99.20645459455974
376,99.90776146046518,99.90566432230786,99.80230601866998,99.90768787946661,99.88205268029085,99.8897175761306
377,99.54253887858067,99.72639420771266,98.33579958417424,99.92194450687201,99.87957458184206,99.80914889237079
378,99.97678569175912,99.96113929705425,99.96785052883051,99.56466469874232,99.93311163227652,99.92594632411466
379,99.96239580681397,99.9320980505424,99.94245229452959,99.88617662362093,99.93617621967127,99.96627911703555
380,99.80423228588245,99.44748075915561,99.65695680878264,99.72060157226304,99.68992968596895,99.72431573222569
381,99.9671174014581,99.95362500191175,99.96346264766652,99.97323472645363,99.96389648560105,99.95340401520947
